2024-03-13 10:10:29,596 - player_recent_game - INFO - Updated lastgame for player: 1627936, Full Name: Alex Caruso, Last Game Date: 1709942400000
2024-03-13 10:10:29,659 - player_recent_game - INFO - Updated lastgame for player: 1630658, Full Name: Colin Castleton, Last Game Date: 1707868800000
2024-03-13 10:10:29,719 - player_recent_game - INFO - Updated lastgame for player: 1630608, Full Name: Malcolm Cazalon, Last Game Date: 1699142400000
2024-03-13 10:10:29,782 - player_recent_game - INFO - Updated lastgame for player: 1630577, Full Name: Julian Champagnie, Last Game Date: 1709942400000
2024-03-13 10:10:29,839 - player_recent_game - INFO - Updated lastgame for player: 1631108, Full Name: Max Christie, Last Game Date: 1710028800000
2024-03-13 10:10:29,949 - player_recent_game - WARNING - No game data found for player: 1630528, Full Name: Josh Christopher
2024-03-13 10:10:30,015 - player_recent_game - INFO - Updated lastgame for player: 1631321, Full Name: Sidy Cissoko, Last Game Date: 1709424000000
2024-03-13 10:10:30,053 - player_recent_game - WARNING - No game data found for player: 1641740, Full Name: Jaylen Clark
2024-03-13 10:10:30,094 - player_recent_game - WARNING - No game data found for player: 1629634, Full Name: Brandon Clarke
2024-03-13 10:10:30,166 - player_recent_game - INFO - Updated lastgame for player: 203903, Full Name: Jordan Clarkson, Last Game Date: 1709942400000
2024-03-13 10:10:30,227 - player_recent_game - INFO - Updated lastgame for player: 1629651, Full Name: Nic Claxton, Last Game Date: 1710028800000
2024-03-13 10:10:30,292 - player_recent_game - INFO - Updated lastgame for player: 1641730, Full Name: Noah Clowney, Last Game Date: 1710028800000
2024-03-13 10:10:30,350 - player_recent_game - INFO - Updated lastgame for player: 1629599, Full Name: Amir Coffey, Last Game Date: 1710028800000
2024-03-13 10:10:30,495 - player_recent_game - INFO - Updated lastgame for player: 1628381, Full Name: John Collins, Last Game Date: 1709942400000
2024-03-13 10:10:30,644 - player_recent_game - INFO - Updated lastgame for player: 1628380, Full Name: Zach Collins, Last Game Date: 1709942400000
2024-03-13 10:10:30,756 - player_recent_game - INFO - Updated lastgame for player: 201144, Full Name: Mike Conley, Last Game Date: 1710028800000
2024-03-13 10:10:30,819 - player_recent_game - INFO - Updated lastgame for player: 1626192, Full Name: Pat Connaughton, Last Game Date: 1710028800000
2024-03-13 10:10:30,884 - player_recent_game - INFO - Updated lastgame for player: 1641731, Full Name: Bilal Coulibaly, Last Game Date: 1710028800000
2024-03-13 10:10:31,023 - player_recent_game - INFO - Updated lastgame for player: 1641741, Full Name: Ricky Council IV, Last Game Date: 1709856000000
2024-03-13 10:10:31,098 - player_recent_game - INFO - Updated lastgame for player: 203496, Full Name: Robert Covington, Last Game Date: 1703894400000
2024-03-13 10:10:31,169 - player_recent_game - INFO - Updated lastgame for player: 1628470, Full Name: Torrey Craig, Last Game Date: 1709942400000
2024-03-13 10:10:31,225 - player_recent_game - INFO - Updated lastgame for player: 203109, Full Name: Jae Crowder, Last Game Date: 1710028800000
2024-03-13 10:10:31,289 - player_recent_game - INFO - Updated lastgame for player: 1630595, Full Name: Cade Cunningham, Last Game Date: 1709942400000
2024-03-13 10:10:31,355 - player_recent_game - INFO - Updated lastgame for player: 203552, Full Name: Seth Curry, Last Game Date: 1709251200000
2024-03-13 10:10:31,427 - player_recent_game - INFO - Updated lastgame for player: 201939, Full Name: Stephen Curry, Last Game Date: 1709769600000
2024-03-13 10:10:31,583 - player_recent_game - INFO - Updated lastgame for player: 1630700, Full Name: Dyson Daniels, Last Game Date: 1707436800000
2024-03-13 10:10:31,650 - player_recent_game - INFO - Updated lastgame for player: 203076, Full Name: Anthony Davis, Last Game Date: 1710028800000
2024-03-13 10:10:31,712 - player_recent_game - INFO - Updated lastgame for player: 1631098, Full Name: Johnny Davis, Last Game Date: 1710028800000
2024-03-13 10:10:31,775 - player_recent_game - INFO - Updated lastgame for player: 1631120, Full Name: JD Davison, Last Game Date: 1709942400000
2024-03-13 10:10:31,837 - player_recent_game - INFO - Updated lastgame for player: 201942, Full Name: DeMar DeRozan, Last Game Date: 1709942400000
2024-03-13 10:10:31,900 - player_recent_game - INFO - Updated lastgame for player: 1641926, Full Name: Dexter Dennis, Last Game Date: 1703289600000
2024-03-13 10:10:32,044 - player_recent_game - INFO - Updated lastgame for player: 1628978, Full Name: Donte DiVincenzo, Last Game Date: 1710028800000
2024-03-13 10:10:32,108 - player_recent_game - INFO - Updated lastgame for player: 1631217, Full Name: Moussa Diabate, Last Game Date: 1709251200000
2024-03-13 10:10:32,168 - player_recent_game - INFO - Updated lastgame for player: 1641711, Full Name: Gradey Dick, Last Game Date: 1709942400000
2024-03-13 10:10:32,235 - player_recent_game - INFO - Updated lastgame for player: 1631172, Full Name: Ousmane Dieng, Last Game Date: 1710028800000
2024-03-13 10:10:32,300 - player_recent_game - INFO - Updated lastgame for player: 203915, Full Name: Spencer Dinwiddie, Last Game Date: 1710028800000
2024-03-13 10:10:32,362 - player_recent_game - INFO - Updated lastgame for player: 1629029, Full Name: Luka Doncic, Last Game Date: 1709942400000
2024-03-13 10:10:32,425 - player_recent_game - INFO - Updated lastgame for player: 1629652, Full Name: Luguentz Dort, Last Game Date: 1710028800000
2024-03-13 10:10:32,618 - player_recent_game - INFO - Updated lastgame for player: 1630245, Full Name: Ayo Dosunmu, Last Game Date: 1709942400000
2024-03-13 10:10:32,693 - player_recent_game - INFO - Updated lastgame for player: 203083, Full Name: Andre Drummond, Last Game Date: 1709942400000
2024-03-13 10:10:32,760 - player_recent_game - INFO - Updated lastgame for player: 1630537, Full Name: Chris Duarte, Last Game Date: 1709510400000
